cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
3.0010009989822533,2.9959959937598435,1.0010009999416951,0.0,-4.004004000747072,0.0,-0.999999999178977,0.0,0.0,0.0,-1.0,0.001
