cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
1.9011010971347593,5.747247242269204,0.22022022043025632,0.0,-0.5505505501322141,0.0,-0.9999999993539829,0.0,0.0,0.0,-5.0,0.01
