cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
1.0000000058308203,6.500000005146197,0.2002001998769235,0.0,-0.3503503506040291,0.0,-1.0000000004552008,0.0,0.0,0.0
