cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.0,0.0,0.0,0.04344542701334552,0.03502273629852856,0.07554067364951031,0.0,0.0,0.0,-0.8200642520485708,0.15479665890779515,0.07147286186511431,0.06496315447313071,0.26223148299505594,0.06875154802259069,0.09059004410319858,0.035723447489248245,0.0,0.0
