cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.01796016672765956,0.0,0.0,0.07859427510309157,0.04083943343088667,0.09205443997333579,0.0166349238641024,0.12272016475498272,0.0,-0.4244654797611469,0.18356459660690985,0.3936098414495924,0.057023439798698713,0.318906858811145,0.14316378010546868,0.051124993499505535,0.04507542068874066,0.0,0.0
