cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
1.8000000180255447,4.000000008817523,0.06006005911299628,0.0,-0.05005005037881058,0.0,-0.9999999994526287,0.0,0.0,0.0
