cte,x,a,b,x^2,ax,bx,a^2,ab,b^2,x^3,ax^2,bx^2,a^2x,abx,b^2x,a^3,a^2b,ab^2,b^3
0.0,0.0,0.0,0.0,0.011390249052589412,0.03945397144596865,0.013750897242076702,0.01098975054803249,0.02534667851801346,0.0,-0.12278613590550876,-0.07251687571438929,0.14847957067364256,0.017845225791770808,0.22604274809918884,-0.15674914078866675,-0.024105680049946256,0.09412344375553382,0.056672788592852526,-0.09411305824465492
