cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
1.5999999129031466,7.499999928937267,0.07007007247806414,0.0,-0.22522522347166196,0.0,-0.9999999944819224,0.0,0.0,0.0
