cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
0.9999997274305349,8.499999772423548,0.20020021517491796,0.0,-0.5505505387091876,0.0,-0.9999999838261733,0.0,0.0,0.0,0.0,0.01
