cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
0.8000014860021258,7.500000940903513,0.11011006498870306,0.0,-0.2252252463687282,0.0,-1.0000000536398583,0.0,0.0,0.0
