cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3,initial_theta,delta_theta
2.200200317039623,6.599099211303781,0.20020018687657573,0.0,-0.9009009137445126,0.0,-1.0000000111091745,0.0,0.0,0.0,-1.0,0.005
