cte,x,p,x^2,px,p^2,x^3,px^2,p^2x,p^3
0.9999992869509056,7.999999572684122,0.10010012233557813,0.0,-0.25025024059746287,0.0,-0.9999999779415888,0.0,0.0,0.0
