cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi),initial_theta,delta_theta
0.0,0.2798869477845151,0.0,-1990.7596447049698,0.0,-0.01389414697672478,0.0,0.0,99.53799278038416,0.0,20.0,1e-05
