cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi)
0.0,0.0019707069386968425,-0.0024411679024917534,0.0,0.0,0.0,0.0,0.006785550179744628,0.9942876325497965,0.0
