cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi),initial_theta,delta_theta
0.0,-0.12504351285535387,0.0,994.8318533298767,0.0,-0.012704329309463505,0.0,0.0,99.48315812101534,0.0,-10.0,1e-05
