cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi),initial_theta,delta_theta
0.0,0.24953291788548898,0.0,-1991.9658576048498,0.0,-0.012376595761619378,0.0,0.0,99.59830393040494,0.0,20.0,1e-05
