cte,x,p,sum_sin(xj-xi),x^2,px,xsum_sin(xj-xi),p^2,psum_sin(xj-xi),sum_sin^2(xj-xi)
0.0,0.001978594325355,0.0,0.0,0.0,0.0,0.0,-0.0027962768752615233,0.9958781491736767,0.0
