cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
0.39230008255001203,0.0,0.01209638749311472,0.10212505867261772,0.0,0.0,0.0,0.0,0.0,-0.019002373006246454,-20.0,0.1
