cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
0.05496368809050914,0.0,-0.02832940255290374,0.0,0.0,0.0,0.0,-0.014974708892372434,-0.04137156303196846,-0.01922522038767571,-1.0,0.01
