cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.0,0.0,-0.04752668284739472,-0.03380845259000414,0.0,0.0,0.0,0.0,0.07381398643737579,0.02914668832101202
