cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
0.06352095825879017,0.0,-0.7064287766112227,-0.08772321867601697,0.0,0.03475185337016878,0.0,4.852710497026966,0.2755962796087187,-0.029487650666518275,0.0,0.001
