cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.067123962940386,0.0,-2.339131953726254,0.039703516748859136,0.0,0.038683226133639254,0.0,15.586643613706066,-1.0472390431315475,0.0
