cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
-0.02305189239428698,0.0,0.016581966290648953,0.01760148204923198,0.0,0.0,0.0,-0.031098822994337198,-0.03585227863749356,0.014086639735087315
