cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.0,0.0,-0.30553175810180244,0.0,0.0,0.0,0.0,3.199473433246174,0.38646367092080436,0.0
