cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
-0.011805358823853246,0.0,0.0,0.016626725271811523,0.0,0.0,0.0,-0.03829122886835751,0.04383562231120793,0.0
