cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.04046729200811778,0.0,0.20318892963058452,-0.01939304916778132,0.0,0.012891584645888044,0.0,7.085141483880014,-0.44241820564705253,0.0
