cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
-0.016511247005735013,0.0,-0.13457024331667072,0.025061878793925397,0.0,0.0,0.0,0.0,0.05059693763423066,0.014448562933463475
