cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.0895987820610143,0.0,-0.2740985073680282,-0.057821260600243965,0.0,0.0,0.0,0.11944127616229358,0.140077728973669,0.0
