cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
-0.03608586551314058,0.0,0.08230270746327532,-0.10639967375789823,0.0,0.0,0.0,0.13225424055184146,-0.09184099580298838,0.0,-1.0,0.005
