cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.08984054204602353,0.0,1.3454194635864467,-0.03959892961037991,0.0,0.0,0.0,-5.306059709271529,0.9250811470245751,-0.029357582719423604
