cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
0.014882178840202955,0.0,0.0,0.0,0.0,0.0,0.0,0.046196251807570664,-0.06393120709669343,-0.016890961024358418,-1.0,0.01
