cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
0.017267978023695986,0.0,0.03259943039655083,0.0322218087756609,0.0,0.0,0.0,0.0,0.04405330247156213,0.0,-1.0,0.01
