cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
-0.035269649827343146,0.0,0.0,0.07323236122161185,0.0,0.0,0.0,0.0,0.016218106725583502,0.0,-5.0,0.05
