cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
-0.06654633756309664,0.0,0.07965663064875593,0.0,0.0,0.0,0.0,1.1099471521979998,-0.590490471364688,0.03670433947534429
