cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
-0.014189112755227676,0.0,-0.048623288872974256,-0.024219007432964124,0.0,0.0,0.0,0.060046572905758114,0.06746981256848143,0.01412732154246747
