cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.0,0.0,0.02420710033008523,0.0,0.0,0.0,0.0,0.054381641981864993,0.08161315196418677,0.0
