cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.0,0.0,0.033176393223906815,0.0,0.0,0.0,0.0,0.01077837070945113,0.050958752352677106,0.0
