cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.023453718110914987,0.0,-0.01993454672619554,0.027948705234291795,0.0,0.0,0.0,0.0,-0.02582516874647076,0.0
