cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
-0.0363134448817883,0.0,0.0,0.11895868174012134,0.0,0.0,0.0,-0.010512306203129663,0.014974159553298018,0.04601959951966673,-1.0,0.005
