cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.0,0.0,-0.03856082183672858,-0.042285077232237706,0.0,-0.01571948611311632,0.0,0.2676868712833414,0.3140896502738018,0.0
