cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.01923195630395152,0.0,-0.48177613565999694,0.0,0.0,0.04441532930699006,0.0,3.604137698963072,0.2828631999564045,0.0
