cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
-0.08949534196070033,0.0,0.0,-0.027343707698952634,0.0,0.0,0.0,0.0,0.0367523518816909,0.04533206201371148,-1.0,0.01
