cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
-0.06307722151440218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010219549358716136,0.044237387677379225,-5.0,0.05
