cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
-0.18213402537066103,0.0,-0.0104890151376337,-0.10896920729391812,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.05
