cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.02945126269073814,0.0,-0.09469663260783681,-0.021191941196044378,0.0,0.0,0.0,4.349709259443731,0.6984715006597204,-0.01123247292729203
