cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.06891809661428232,0.0,-0.13762554559562548,0.0,0.0,0.0,0.0,-2.971931359843895,0.4199475252205301,-0.012125645592277334
