cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
-0.11024610482306225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061084102312740904,0.02507729582670132,-1.0,0.01
