cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
0.20258662510575612,0.0,0.023531650073570574,0.118007781977591,0.0,0.0,0.0,0.0,0.013509156436193357,-0.010751800779079806,-10.0,0.05
