cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.0,0.0,0.3314321683067708,0.0,0.0,0.0,0.0,1.0756824746405538,0.5090779360032444,0.0
