cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.0,0.0,0.0,-0.024160587326707852,0.0,0.0,0.0,-0.4232635976545392,0.0,0.0
