cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.08151651865720196,0.0,-0.014933811936433254,-0.010823979024454871,0.0,0.0,0.0,-0.03290000613359148,0.04671085853273192,-0.011660750013098466
