cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.08039967283377979,0.0,-0.07595231111789691,-0.10978961569742823,0.0,0.0,0.0,0.05349867666795502,0.04333048083459125,-0.039497017390283336
