cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
-0.11031612456780879,0.0,0.028362439797745886,0.0,0.0,0.0,0.0,0.0,0.01843522905316609,0.016357119539925656,-1.0,0.05
