cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
-0.035593822713514356,0.0,1.4448804029046562,0.0,0.0,0.0,0.0,-14.849312420779846,-0.7066522264504547,0.0
