cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
0.09455448980649941,0.0,0.04607710408677259,0.10649002824605727,0.0,0.0,0.0,-0.08435820865399188,0.057376007796420325,0.0,-1.0,0.01
