cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
-0.027381152746385216,0.0,0.012626226914684265,-0.06834831859319485,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.05
