cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.0,0.0,-0.12448625136234727,0.0,0.0,0.0,0.0,-0.7785097838904933,0.34446755948387897,0.0
