cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.10692949152215739,0.0,0.0,-0.01129858148546242,0.0,-0.011314669011215726,0.0,0.32355567211829717,0.2052589820396836,-0.08834415156993813
