cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
0.0336827005871784,0.0,-0.08073382420361119,0.03588687950827742,0.0,0.0,0.0,-0.032900006133595616,0.046710858532732,-0.011660750013098556,-1.0,0.01
