cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
-0.018034930380405156,0.0,0.0661019700643634,0.049836259840049225,0.0,0.0,0.0,-0.038991980315871484,-0.08432120418913272,0.0
