cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
-0.018840486372009843,0.0,0.7093085265110276,-0.010427248272044205,0.0,-0.010253122402104051,0.0,-4.851751215346903,-0.6196496558151581,0.0
