cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
-0.3699178514484531,0.0,-0.017972161480687268,0.0992029079328525,0.0,0.0,0.0,0.0,0.0,0.020613973911168242,-15.0,0.05
