cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi),initial_theta,delta_theta
0.2639995602724506,0.0,0.0,-0.04501483978116163,0.0,0.0,0.0,-0.09284217613925684,-0.05709133829104016,-0.03260629432325439,-1.0,0.005
