cte,x,p,sum_sin(xj+xi),x^2,px,xsum_sin(xj+xi),p^2,psum_sin(xj+xi),sum_sin^2(xj+xi)
0.0289913917497537,0.0,0.4400744458201556,-0.04489839706887315,0.0,0.0,0.0,0.8455025470449817,0.18286268773140515,-0.021126334408110906
